Application No,Appeal No,Interference No,Publication No,Publication Date,Patent No,Issue Date,Decision Date,Inventor,Case No
09457608,2004001095,NONE,20020059164,20020516,NONE,-1,20040930,Ex Parte SHTIVELMAN,NONE
09444968,2004002275,NONE,NONE,-1,6887937,20050503,20040930,Ex Parte VANDEVOORDE et al,NONE
09550863,2004001822,NONE,NONE,-1,6909894,20050621,20040930,Ex Parte Kingsley et al,NONE
09535550,2004002111,NONE,NONE,-1,6899772,20050531,20040930,Ex Parte Morando,NONE
09638214,2004001675,NONE,NONE,-1,6897837,20050524,20040930,Ex Parte Sakumoto et al,NONE
09685372,2004001784,NONE,NONE,-1,6913329,20050705,20040930,Ex Parte Rodgers et al,NONE
08845526,2002001491,NONE,NONE,-1,6906718,20050614,20040930,Ex Parte PAPAKIPOS et al,NONE
08869328,2002001029,NONE,NONE,-1,6910942,20050628,20040930,Ex Parte DORNFELD et al,NONE
08873974,2004001267,NONE,20030139969,20030724,NONE,-1,20040930,Ex Parte SCROGGIE et al,NONE
09111849,2002000384,NONE,NONE,-1,6920468,20050719,20040930,Ex Parte COUSINS et al,NONE
09161787,2002001308,NONE,NONE,-1,6920434,20050719,20040930,Ex Parte COSSETTE,NONE
09152654,NONE,105116,NONE,-1,6399063,20020604,20040930,KING et al. V. HUDZIAK et al. V. GREENE et al.,NONE
09234255,2004000962,NONE,NONE,-1,6934916,20050823,20040930,Ex Parte WEBB et al,NONE
09220736,2004002142,NONE,NONE,-1,6878922,20050412,20040930,Ex Parte BOHN,NONE
09315200,2003001986,NONE,NONE,-1,6920455,20050719,20040930,Ex Parte WESCHLER,NONE
09374117,2004002210,NONE,20030162010,20030828,6929853,20050816,20040930,Ex Parte FORTE,NONE
09375214,2004000044,NONE,NONE,-1,6912508,20050628,20040930,Ex Parte MCCALDEN et al,NONE
10301441,2004002019,NONE,20040102656,20040527,NONE,-1,20040929,Ex Parte Karas et al,NONE
09374694,2004001148,NONE,20020078300,20020620,NONE,-1,20040929,Ex Parte DHARAP,NONE
09737781,2004002193,NONE,20010023574,20010927,NONE,-1,20040929,Ex Parte Kaesgen et al,NONE
09733286,2004002031,NONE,20020107321,20020808,NONE,-1,20040929,Ex Parte James et al,NONE
09878034,2004001982,NONE,20020031552,20020314,NONE,-1,20040929,Ex Parte McTeigue et al,NONE
09851639,2004001779,NONE,20010040202,20011115,NONE,-1,20040929,Ex Parte Adams,NONE
09996624,2004002176,NONE,20020033006,20020321,NONE,-1,20040929,Ex Parte Fukuda et al,NONE
09975417,2004002239,NONE,NONE,-1,6877399,20050412,20040929,Ex Parte Swift,NONE
09467396,2004001827,NONE,NONE,-1,6925445,20050802,20040929,Ex Parte KISACANIN,NONE
09425748,2003001581,NONE,NONE,-1,6910016,20050621,20040929,Ex Parte HELER,NONE
09491284,2003000065,NONE,NONE,-1,6922313,20050726,20040929,Ex Parte Gitis et al,NONE
09526631,2004001495,NONE,NONE,-1,6937921,20050830,20040929,Ex Parte Mazumder,NONE
09683703,2004001966,NONE,20030146038,20030807,NONE,-1,20040929,Ex Parte Mills et al,NONE
09685362,2004001777,NONE,NONE,-1,6906370,20050614,20040929,Ex Parte Hubner et al,NONE
09686024,2004001613,NONE,NONE,-1,6889040,20050503,20040929,Ex Parte Koo et al,NONE
09218037,2003001505,NONE,NONE,-1,6915376,20050705,20040929,Ex Parte COULSON et al,NONE
09204734,2004000925,NONE,NONE,-1,6931050,20050816,20040929,Ex Parte BOTTOMLEY,NONE
09256680,2004000933,NONE,NONE,-1,6934722,20050823,20040929,Ex Parte GOSHEY et al,NONE
09318186,2004000275,NONE,20020012912,20020131,NONE,-1,20040929,Ex Parte LI et al,NONE
09681515,2004001895,NONE,20010053729,20011220,NONE,-1,20040929,Ex Parte Janiszewski et al,NONE
09765172,2004001517,NONE,20020093492,20020718,NONE,-1,20040928,Ex Parte Baron,NONE
09781582,2004001815,NONE,20020110623,20020815,NONE,-1,20040928,Ex Parte Rebhorn et al,NONE
09773704,2004002053,NONE,20020102444,20020801,NONE,-1,20040928,Ex Parte Jones et al,NONE
10100331,2004002233,NONE,20020132919,20020919,NONE,-1,20040928,Ex Parte Krishnan,NONE
10044807,2004001761,NONE,20020165187,20021107,NONE,-1,20040928,Ex Parte Yu et al,NONE
09226526,2003001480,NONE,NONE,-1,6938217,20050830,20040928,Ex Parte UBILLOS,NONE
09363948,2004001136,NONE,NONE,-1,6880107,20050412,20040928,Ex Parte KRAFT IV,NONE
09336649,2003001473,NONE,NONE,-1,6901456,20050531,20040928,Ex Parte LEAK,NONE
09509147,2004002052,NONE,NONE,-1,6905656,20050614,20040928,Ex Parte LADLOW et al,NONE
09178512,2004001877,NONE,20010032711,20011025,NONE,-1,20040928,Ex Parte STROMBERG et al,NONE
09250878,2004001598,NONE,NONE,-1,6870459,20050322,20040928,Ex Parte FEST et al,NONE
10042738,2004002256,NONE,20030056442,20030327,NONE,-1,20040928,Ex Parte Gerard,NONE
10197472,2004001892,NONE,20020174820,20021128,NONE,-1,20040927,Ex Parte Shearer et al,NONE
09195362,2004000591,NONE,NONE,-1,6876889,20050405,20040927,Ex Parte LORTZ et al,NONE
09750394,2004000960,NONE,20020149467,20021017,NONE,-1,20040927,Ex Parte Calvesio et al,NONE
09735439,2003002072,NONE,20020070790,20020613,NONE,-1,20040927,Ex Parte Westerman,NONE
09874672,2004002014,NONE,20020110631,20020815,NONE,-1,20040927,Ex Parte Blaschke et al,NONE
09924831,2004001097,NONE,20030033151,20030213,NONE,-1,20040927,Ex Parte Vozick et al,NONE
09348425,2004001117,NONE,NONE,-1,6871179,20050322,20040927,Ex Parte KIST et al,NONE
09411106,2003001650,NONE,NONE,-1,6909068,20050621,20040927,Ex Parte ALLEMAN et al,NONE
09487191,2004002099,NONE,NONE,-1,6931403,20050816,20040927,Ex Parte Agrawal et al,NONE
09586912,2004001666,NONE,20020029511,20020314,NONE,-1,20040927,Ex Parte Williams et al,NONE
09550713,2003001551,NONE,NONE,-1,6910771,20050628,20040927,Ex Parte Lee,NONE
08772738,2002002137,NONE,NONE,-1,6901425,20050531,20040927,Ex Parte DYKES et al,NONE
08970889,2003001967,NONE,NONE,-1,6956573,20051018,20040927,Ex Parte BERGEN et al,NONE
09030989,2004001546,NONE,20010013822,20010816,NONE,-1,20040927,Ex Parte NAZARIAN et al,NONE
09016743,2004001505,NONE,20030171551,20030911,NONE,-1,20040927,Ex Parte ROSENBLATT et al,NONE
09083601,2004000130,NONE,20020126751,20020912,NONE,-1,20040927,Ex Parte SCHEURICH et al,NONE
09183087,2004002012,NONE,20010018580,20010830,NONE,-1,20040927,Ex Parte SUZUKI et al,NONE
09682167,2004001796,NONE,NONE,-1,6926576,20050809,20040927,Ex Parte Alway et al,NONE
10278725,2004002059,NONE,20030089051,20030515,NONE,-1,20040924,Ex Parte Bertolini,NONE
09304964,2003001240,NONE,NONE,-1,6895015,20050517,20040924,Ex Parte CHIANG et al,NONE
09770643,2004001040,NONE,20020077464,20020620,NONE,-1,20040924,Ex Parte Turner et al,NONE
09902055,2004002196,NONE,20020106455,20020808,NONE,-1,20040924,Ex Parte Keite-Telgenbuscher et al,NONE
09364014,2003001515,NONE,NONE,-1,6880108,20050412,20040924,Ex Parte GUSLER et al,NONE
09329502,2004002118,NONE,NONE,-1,6897346,20050524,20040924,Ex Parte MERRILL et al,NONE
09387350,2004000324,NONE,NONE,-1,6859908,20050222,20040924,Ex Parte CLAPPER,NONE
09442888,2003001619,NONE,NONE,-1,6865541,20050308,20040924,Ex Parte BEAVEN et al,NONE
09501559,2004002017,NONE,20030017952,20030123,NONE,-1,20040924,Ex Parte Chowdhary et al,NONE
08994878,2003001829,NONE,NONE,-1,6925182,20050802,20040924,Ex Parte EPSTEIN,NONE
09164088,2003001111,NONE,20030191913,20031009,NONE,-1,20040924,Ex Parte HOLMAN et al,NONE
09222953,2004000442,NONE,NONE,-1,6912556,20050628,20040924,Ex Parte TETRICK,NONE
09213851,2003001598,NONE,NONE,-1,6886030,20050426,20040924,Ex Parte EASTERBROOK et al,NONE
09255673,2004001944,NONE,NONE,-1,6929953,20050816,20040924,Ex Parte WARDLAW,NONE
09784041,2004001862,NONE,20010018944,20010906,NONE,-1,20040924,Ex Parte Mizuno,NONE
09670189,2004002027,NONE,NONE,-1,6863925,20050308,20040923,Ex Parte Wheat et al,NONE
09754555,2004000468,NONE,20020084991,20020704,NONE,-1,20040923,Ex Parte Harrison et al,NONE
09871863,2004001692,NONE,20030075498,20030424,NONE,-1,20040923,Ex Parte Watkins et al,NONE
10108315,2004001159,NONE,20030019975,20030130,NONE,-1,20040923,Ex Parte Delfino,NONE
09238800,2004002086,NONE,NONE,-1,6901367,20050531,20040923,Ex Parte BERSTIS et al,NONE
09502818,2004000213,NONE,NONE,-1,6931397,20050816,20040923,Ex Parte Sundaresan,NONE
09560458,2004000992,NONE,NONE,-1,6912504,20050628,20040923,Ex Parte Rashkovskiy,NONE
09181658,2004000094,NONE,20020026394,20020228,NONE,-1,20040923,Ex Parte SAVAGE et al,NONE
09130807,2004001637,NONE,NONE,-1,6873355,20050329,20040923,Ex Parte THOMPSON et al,NONE
09468292,2003001162,NONE,20020001674,20020103,NONE,-1,20040923,Ex Parte UHLENBROCK,NONE
10025684,2004001951,NONE,20020077380,20020620,NONE,-1,20040922,Ex Parte Wessels et al,NONE
09308403,2004001935,NONE,20020028197,20020307,NONE,-1,20040922,Ex Parte FITCHETT,NONE
09832355,2004001259,NONE,20030027751,20030206,NONE,-1,20040922,Ex Parte Kovesdi et al,NONE
09895050,2004001770,NONE,20010044115,20011122,NONE,-1,20040922,Ex Parte Perbost,NONE
09979424,2004000384,NONE,NONE,-1,6893647,20050517,20040922,Ex Parte Malton et al,NONE
10067049,2004002154,NONE,20020104722,20020808,NONE,-1,20040922,Ex Parte Lutz et al,NONE
09464557,2004000508,NONE,NONE,-1,6918087,20050712,20040922,Ex Parte GANTT,NONE
09451332,2003001631,NONE,NONE,-1,6873963,20050329,20040922,Ex Parte Westbury et al,NONE
09439920,2004000252,NONE,NONE,-1,6898243,20050524,20040922,Ex Parte ALVAREZ,NONE
09430469,2004001887,NONE,NONE,-1,6846458,20050125,20040922,Ex Parte STAPHANOS,NONE
09522023,2004001844,NONE,NONE,-1,6913322,20050705,20040922,Ex Parte Allen,NONE
08788674,NONE,105234,NONE,-1,5922315,19990713,20040922,Ex Parte ROY,NONE
08944208,2003002020,NONE,NONE,-1,6952327,20051004,20040922,Ex Parte KIKUCHI et al,NONE
09193966,2003000032,NONE,NONE,-1,6886012,20050426,20040922,Ex Parte PHOENIX et al,NONE
09756683,2004000664,NONE,20010006220,20010705,NONE,-1,20040922,Ex Parte Hosel,NONE
10014838,2004002007,NONE,20020095806,20020725,NONE,-1,20040921,Ex Parte Bolle,NONE
10158467,2004002049,NONE,20020197790,20021226,NONE,-1,20040921,Ex Parte Kizilyalli et al,NONE
09310650,2003000750,NONE,NONE,-1,6871199,20050322,20040921,Ex Parte BINNIG et al,NONE
09393082,2004000098,NONE,NONE,-1,6922828,20050726,20040921,Ex Parte ALEXANDER et al,NONE
09007493,2003001328,NONE,NONE,-1,6874122,20050329,20040921,Ex Parte BATES et al,NONE
09908938,2004001202,NONE,20020007570,20020124,NONE,-1,20040921,Ex Parte Girard,NONE
10131020,2004002180,NONE,20030202813,20031030,NONE,-1,20040920,Ex Parte Schoedinger,NONE
09406017,2004000573,NONE,NONE,-1,6889180,20050503,20040920,Ex Parte WEBER et al,NONE
09265451,2004000297,NONE,NONE,-1,6925439,20050802,20040920,Ex Parte PITRODA,NONE
09273820,2004000040,NONE,NONE,-1,6910193,20050621,20040920,Ex Parte MCBRIDE,NONE
09590815,2004001836,NONE,NONE,-1,6886739,20050503,20040920,Ex Parte Tsengas,NONE
10018332,2004001995,NONE,NONE,-1,6858655,20050222,20040917,Ex Parte Hofmann et al,NONE
09501013,2004002097,NONE,NONE,-1,6914020,20050705,20040917,Ex Parte Beckmann,NONE
09020668,2002001971,NONE,NONE,-1,6874123,20050329,20040917,Ex Parte DESTEFANO,NONE
09027943,NONE,105109,NONE,-1,5944961,19990831,20040917,Ex Parte GANDMAN,NONE
09655899,2004001178,NONE,NONE,-1,6884830,20050426,20040917,Ex Parte Hornaman,NONE
10120497,2004001939,NONE,NONE,-1,H002124,20051004,20040916,Ex Parte Brundage et al,NONE
09231128,2004000204,NONE,NONE,-1,6906743,20050614,20040916,Ex Parte MAURER,NONE
09881441,2003002065,NONE,20020193999,20021219,NONE,-1,20040916,Ex Parte Keane et al,NONE
09905024,2004001671,NONE,NONE,-1,6878222,20050412,20040916,Ex Parte Os,NONE
09335289,2004000429,NONE,NONE,-1,6930686,20050816,20040916,Ex Parte ARANDA et al,NONE
09387174,2004000588,NONE,NONE,-1,6928333,20050809,20040916,Ex Parte CONBOY et al,NONE
09394199,2004000519,NONE,NONE,-1,6897833,20050524,20040916,Ex Parte ROBINSON et al,NONE
09566910,2003001533,NONE,NONE,-1,6901493,20050531,20040916,Ex Parte Maffezzoni,NONE
09553894,2004002164,NONE,NONE,-1,6890580,20050510,20040916,Ex Parte Villagran et al,NONE
09526155,2003001770,NONE,NONE,-1,6917942,20050712,20040916,Ex Parte Burns et al,NONE
08913699,2004000456,NONE,20010014319,20010816,NONE,-1,20040916,Ex Parte DENEFLE et al,NONE
09043787,2003001317,NONE,20010049303,20011206,NONE,-1,20040916,Ex Parte FOUND et al,NONE
09136619,2004000316,NONE,20020122378,20020905,NONE,-1,20040916,Ex Parte KUBO,NONE
09127767,2003000446,NONE,NONE,-1,6918035,20050712,20040916,Ex Parte PATEL,NONE
10120498,2004002025,NONE,NONE,-1,H002125,20051004,20040916,Ex Parte Brundage et al,NONE
09887741,2004001938,NONE,20020195794,20021226,NONE,-1,20040915,Ex Parte Chumley,NONE
09853096,2004001917,NONE,20010031322,20011018,NONE,-1,20040915,Ex Parte Sloot,NONE
10057334,2004001407,NONE,20020066458,20020606,NONE,-1,20040915,Ex Parte Aliberto et al,NONE
09376832,2003001603,NONE,NONE,-1,6895415,20050517,20040915,Ex Parte ISLAM et al,NONE
09217725,2003000355,NONE,NONE,-1,6892183,20050510,20040915,Ex Parte COOPER et al,NONE
09460450,2003001726,NONE,NONE,-1,6886017,20050426,20040915,Ex Parte JACKSON et al,NONE
09524213,2004001945,NONE,NONE,-1,6918418,20050719,20040915,Ex Parte Farris,NONE
09626039,2004001794,NONE,NONE,-1,6884446,20050426,20040915,Ex Parte Underwood et al,NONE
09010396,2002002086,NONE,NONE,-1,6901571,20050531,20040915,Ex Parte PETRANOVIC et al,NONE
09414458,2003001430,NONE,NONE,-1,6904510,20050607,20040915,Ex Parte SIJSTERMANS,NONE
09406684,NONE,105203,NONE,-1,7106400,20060912,20040914,TSUDA et al. V. Jang et al.,NONE
09966090,NONE,105203,20020021390A1,20020221,6469759,20021022,20040914,TSUDA et al. V. Jang et al.,NONE
09027867,2040,105146,NONE,-1,6530162,20030311,20040913,Ex Parte CARROLL,NONE
08802908,NONE,105146,NONE,-1,5794367,19980818,20040913,Ex Parte CARROLL,NONE
09789405,2004000174,NONE,20010005346,20010628,NONE,-1,20040910,Ex Parte Sako et al,NONE
09908224,2004001403,NONE,20030200861,20031030,NONE,-1,20040910,Ex Parte Cordova et al,NONE
09996415,2004001962,NONE,20030101937,20030605,NONE,-1,20040910,Ex Parte Van Slyke et al,NONE
09981350,2004001900,NONE,20020160182,20021031,NONE,-1,20040910,Ex Parte Lorah et al,NONE
09955030,2004002008,NONE,20020048711,20020425,NONE,-1,20040910,Ex Parte Ito et al,NONE
09240118,2004000354,NONE,NONE,-1,6892219,20050510,20040910,Ex Parte LERENC et al,NONE
09514227,2004000518,NONE,NONE,-1,6931402,20050816,20040910,Ex Parte Pereira,NONE
08820181,2003001030,NONE,NONE,-1,6910211,20050621,20040910,Ex Parte WILHELM,NONE
09138380,2003001057,NONE,NONE,-1,6898675,20050524,20040910,Ex Parte OKPISZ et al,NONE
09176374,2004001908,NONE,NONE,-1,6951576,20051004,20040910,Ex Parte TAKEUCHI,NONE
09195593,2003001816,NONE,NONE,-1,6917443,20050712,20040910,Ex Parte WANG,NONE
09468698,2003001291,NONE,NONE,-1,6954732,20051011,20040910,Ex Parte DELAPA et al,NONE
09789388,2003000675,NONE,20010009929,20010726,NONE,-1,20040909,Ex Parte Blankenship et al,NONE
09772985,2004002040,NONE,20010040793,20011115,NONE,-1,20040909,Ex Parte Inaba,NONE
09917539,2004001954,NONE,20020022537,20020221,NONE,-1,20040909,Ex Parte Nesbitt et al,NONE
09887929,2004001876,NONE,20020065381,20020530,NONE,-1,20040909,Ex Parte Lorah et al,NONE
09225193,2003002031,NONE,NONE,-1,6859496,20050222,20040909,Ex Parte BOROCZKY et al,NONE
09726369,2004000292,NONE,20010032292,20011018,NONE,-1,20040909,Ex Parte Hoskins et al,NONE
08935116,2004000786,104607,20020073019,20020613,NONE,-1,20040909,Ex Parte DEATON,NONE
09046285,2003002092,NONE,20010038669,20011108,NONE,-1,20040909,Ex Parte HALL et al,NONE
09163588,2004000746,NONE,NONE,-1,6952645,20051004,20040909,Ex Parte JONES,NONE
09488079,2004001339,NONE,20010042009,20011115,NONE,-1,20040909,Ex Parte Montague,NONE
10302530,NONE,105202,20030074881,20030424,NONE,-1,20040907,ROSENWASSER et al v. CHIA et al,NONE
09306960,2003001053,NONE,NONE,-1,6885986,20050426,20040907,Ex Parte GIGI,NONE
09934962,2004000930,NONE,20010053249,20011220,NONE,-1,20040907,Ex Parte Krishnamachari,NONE
09733718,2004001988,NONE,20020070434,20020613,NONE,-1,20040907,Ex Parte Abbott et al,NONE
10117613,2004001886,NONE,20020111012,20020815,NONE,-1,20040902,Ex Parte Colgan et al,NONE
09760567,2004001922,NONE,20010011817,20010809,6898824,20050531,20040831,Ex Parte Zaltron,NONE
09544275,2004000716,NONE,NONE,-1,6912393,20050628,20040831,Ex Parte Rodriguez et al,NONE
09736673,2004001500,NONE,20010000391,20010426,6877544,20050412,20040831,Ex Parte Kane et al,NONE
09547627,2004000008,NONE,NONE,-1,6956941,20051018,20040831,Ex Parte Duncan et al,NONE
09546143,2003002146,NONE,NONE,-1,6914140,20050705,20040831,Ex Parte Matzinger et al,NONE
09546042,NONE,105148,NONE,-1,6200420,20010313,20040831,BEGALA et al. V. PERSSON et al. V. Begala et al.,NONE
09577551,2004001372,NONE,NONE,-1,6905732,20050614,20040831,Ex Parte Dunshee et al,NONE
09587281,2004001357,NONE,NONE,-1,6910403,20050628,20040831,Ex Parte ISHIKAWA et al,NONE
09473246,NONE,105176,20020090578A1,20020711,7094502,20060822,20040831,MENTZ et al. V. SCHAEFER et al.,NONE
09471674,2004001421,NONE,NONE,-1,6937991,20050830,20040831,Ex Parte ZOMPA et al,NONE
09470835,2004001863,NONE,NONE,-1,6893504,20050517,20040831,Ex Parte WHITMAN et al,NONE
09501714,2003001817,NONE,NONE,-1,6916609,20050712,20040831,Ex Parte Au-Young et al,NONE
09455102,NONE,105148,20030025103A1,20030206,,-1,20040831,BEGALA et al. V. PERSSON et al. V. Begala et al.,NONE
09384650,2004000387,NONE,NONE,-1,6902083,20050607,20040831,Ex Parte MICHAEL et al,NONE
10100522,2004001800,NONE,20030181777,20030925,6888038,20050503,20040831,Ex Parte Powers et al,NONE
29138830,2004001452,NONE,NONE,-1,D501548,20050201,20040831,Ex Parte Stout,NONE
10253785,2004001811,NONE,20030075042,20030424,6862976,20050308,20040831,Ex Parte Gaiser et al,NONE
08978916,NONE,105176,NONE,-1,6017657,20000125,20040831,MENTZ et al. V. SCHAEFER et al.,NONE
09123307,2003000357,NONE,NONE,-1,6873333,20050329,20040831,Ex Parte PATEL et al,NONE
09123877,NONE,105148,NONE,-1,6083997,20000704,20040831,BEGALA et al. V. PERSSON et al. V. Begala et al.,NONE
09229733,2003001729,NONE,NONE,-1,6898711,20050524,20040831,Ex Parte BAUMAN et al,NONE
09302714,2004001920,NONE,NONE,-1,6899187,20050531,20040831,Ex Parte MCCARTHY,NONE
09368380,2004000042,NONE,NONE,-1,6956898,20051018,20040831,Ex Parte PODILCHUCK et al,NONE
09356241,2003000706,NONE,NONE,-1,6873982,20050329,20040831,Ex Parte BATES et al,NONE
10223901,2004001690,NONE,20030054313,20030320,6896512,20050524,20040830,Ex Parte Rattner et al,NONE
10178998,2004001847,NONE,20030234566,20031225,6913317,20050705,20040830,Ex Parte Vanderminden et al,NONE
09338095,2004001831,NONE,NONE,-1,6887553,20050503,20040830,Ex Parte HEIL et al,NONE
09887273,2004001829,NONE,20030171508,20030911,NONE,-1,20040827,Ex Parte Brookhart et al,NONE
09969190,2004001333,NONE,20020074916,20020620,NONE,-1,20040827,Ex Parte Wenning et al,NONE
09928359,2004001805,NONE,20030034385,20030220,NONE,-1,20040827,Ex Parte Tedford,NONE
09849761,2003002156,NONE,20020169603,20021114,NONE,-1,20040827,Ex Parte Sculley,NONE
09855929,2004001354,NONE,20010049326,20011206,NONE,-1,20040827,Ex Parte Neumann et al,NONE
10047529,2004000070,NONE,20020057763,20020516,NONE,-1,20040827,Ex Parte Sisk et al,NONE
29138829,2004001305,NONE,NONE,-1,D501547,20050201,20040827,Ex Parte Stout,NONE
09567578,2003002150,NONE,NONE,-1,6910628,20050628,20040827,Ex Parte Sehr,NONE
10085280,2004001244,NONE,20030159459,20030828,NONE,-1,20040827,Ex Parte Brunner,NONE
09747709,2004000858,NONE,20010016783,20010823,NONE,-1,20040826,Ex Parte Graumann et al,NONE
09836686,2004000434,NONE,20020148343,20021017,NONE,-1,20040826,Ex Parte Gross,NONE
09857551,2004000613,NONE,NONE,-1,6867581,20050315,20040826,Ex Parte Bendicks et al,NONE
09908413,2004001856,NONE,20010038923,20011108,NONE,-1,20040826,Ex Parte Schneider et al,NONE
09985937,2004001750,NONE,20030085293,20030508,NONE,-1,20040826,Ex Parte Nosker et al,NONE
09985553,2004001013,NONE,20020062641,20020530,6845610,20050125,20040826,Ex Parte Shiino et al,NONE
10003785,2004001541,NONE,20030099525,20030529,NONE,-1,20040826,Ex Parte Michels,NONE
08953707,2002002012,NONE,NONE,-1,6954897,20051011,20040826,Ex Parte NOGUCHI et al,NONE
09046315,2004000422,NONE,20010048486A1,20011206,NONE,-1,20040826,Ex Parte AKAMA et al,NONE
09075777,2003001992,NONE,NONE,-1,6853404,20050208,20040826,Ex Parte MEAD et al,NONE
09057261,2003002018,NONE,20020059066,20020516,NONE,-1,20040826,Ex Parte O'HAGAN,NONE
09059033,2002001868,NONE,NONE,-1,6912692,20050628,20040826,Ex Parte PAPPAS,NONE
09222230,2003001832,NONE,20020003508,20020110,NONE,-1,20040826,Ex Parte SCHEHRER et al,NONE
09765675,2004000378,NONE,20010028887,20011011,NONE,-1,20040826,Ex Parte Douin et al,NONE
09093657,2003001236,NONE,NONE,-1,6877155,20050405,20040825,Ex Parte LINDSEY,NONE
10155392,2004001810,NONE,20020182953,20021205,NONE,-1,20040825,Ex Parte Porter,NONE
10011198,2004000633,NONE,20020048944,20020425,NONE,-1,20040824,Ex Parte Tang et al,NONE
09818686,2004001412,NONE,20010026441,20011004,NONE,-1,20040824,Ex Parte Nakamura,NONE
09932723,2004001747,NONE,20030035908,20030220,NONE,-1,20040823,Ex Parte Pelto,NONE
09507183,2004001477,NONE,20020062278,20020523,NONE,-1,20040823,Ex Parte Ingram et al,NONE
09198728,2003000843,NONE,NONE,-1,6909700,20050621,20040823,Ex Parte BENMOHAMED et al,NONE
90004933,2003002019,NONE,NONE,-1,NONE,-1,20040823,Ex Parte No Data,NONE
09772481,2004000150,NONE,20020102523,20020801,NONE,-1,20040820,Ex Parte Pelletier,NONE
09957058,2004001520,NONE,20020190490,20021219,NONE,-1,20040820,Ex Parte Yang,NONE
09954766,2004001602,NONE,20030052211,20030320,NONE,-1,20040820,Ex Parte Mancuso et al,NONE
10044142,2004001439,NONE,20020059949,20020523,NONE,-1,20040820,Ex Parte Zheng,NONE
09497844,2003000609,NONE,20010040191,20011115,NONE,-1,20040820,Ex Parte Purvis II et al,NONE
09204018,2004000528,NONE,NONE,-1,6925444,20050802,20040820,Ex Parte MCCOLLOM et al,NONE
09418705,2003001160,NONE,NONE,-1,6898603,20050524,20040820,Ex Parte PETCULESCU et al,NONE
09477463,2004000076,NONE,NONE,-1,6934701,20050823,20040820,"Ex Parte HALL, JR.",NONE
09151321,2003001867,NONE,20020018226,20020214,NONE,-1,20040820,Ex Parte YOSHIDA,NONE
09759016,2004000344,NONE,20020095300,20020718,NONE,-1,20040819,Ex Parte Parks et al,NONE
09886198,2004000608,NONE,20020008590,20020124,NONE,-1,20040819,Ex Parte Van Der Tang et al,NONE
09438396,2004001484,NONE,NONE,-1,6901373,20050531,20040819,Ex Parte Chasko,NONE
09124642,2004000180,NONE,NONE,-1,6885715,20050426,20040819,Ex Parte NI et al,NONE
09004265,2003001062,NONE,NONE,-1,6889358,20050503,20040819,Ex Parte LIEUWEN et al,NONE
10034527,2004000473,NONE,20020084585,20020704,NONE,-1,20040818,Ex Parte Couturier,NONE
09069765,2002000137,NONE,NONE,-1,6934546,20050823,20040818,Ex Parte CORBETT et al,NONE
09640335,2004001542,NONE,NONE,-1,6868639,20050322,20040818,Ex Parte Gunthardt,NONE
09206663,2003000319,NONE,NONE,-1,6931392,20050816,20040818,Ex Parte SKEEN,NONE
09275496,2003001965,NONE,NONE,-1,6895062,20050517,20040818,Ex Parte WILSON,NONE
09127284,2004001179,NONE,20010011228,20010802,NONE,-1,20040818,Ex Parte SHENKMAN,NONE
09528628,2004000172,NONE,NONE,-1,6925602,20050802,20040817,Ex Parte Clapper,NONE
09466440,2004001741,NONE,NONE,-1,6869885,20050322,20040817,Ex Parte Bowling,NONE
10225994,2004001704,NONE,20020189908,20021219,NONE,-1,20040816,Ex Parte Kramer,NONE
09430631,2003001373,NONE,NONE,-1,6909743,20050621,20040816,Ex Parte WARD et al,NONE
09452982,2004001566,NONE,20030166811,20030904,NONE,-1,20040816,Ex Parte PEIFFER et al,NONE
10166590,2004001408,NONE,20020185581,20021212,NONE,-1,20040816,Ex Parte Trask,NONE
09784466,2004001599,NONE,20010015305,20010823,NONE,-1,20040813,Ex Parte Spurr,NONE
09976887,2004001767,NONE,20030074126,20030417,NONE,-1,20040813,Ex Parte Walenty et al,NONE
09941965,2004000647,NONE,20020147313,20021010,NONE,-1,20040813,Ex Parte Yoder et al,NONE
10099356,2004001478,NONE,20020173499,20021121,NONE,-1,20040813,Ex Parte Pickar,NONE
09650176,2004000831,NONE,NONE,-1,6907399,20050614,20040813,Ex Parte Cordery et al,NONE
09282862,2003000429,NONE,NONE,-1,6871242,20050322,20040813,Ex Parte HO-LUNG et al,NONE
09373141,2004001283,NONE,20030093355,20030515,NONE,-1,20040813,Ex Parte ISSA,NONE
09510054,2003001177,NONE,NONE,-1,6910029,20050621,20040813,Ex Parte Sundaresan,NONE
09019278,2003001218,NONE,NONE,-1,6911846,20050628,20040813,Ex Parte BLOMGREN et al,NONE
09841343,2004001766,NONE,20020153690,20021024,NONE,-1,20040812,Ex Parte Varela,NONE
09826256,2003002103,NONE,20010012331,20010809,NONE,-1,20040812,Ex Parte Conrads et al,NONE
09896209,2003001804,NONE,20030021772,20030130,NONE,-1,20040812,Ex Parte Birkmayer,NONE
09991855,2003001173,NONE,20020034049,20020321,NONE,-1,20040812,Ex Parte Gitis et al,NONE
09671188,2004000744,NONE,NONE,-1,6926900,20050809,20040812,Ex Parte Maurin et al,NONE
09964149,2004001600,NONE,20030057659,20030327,NONE,-1,20040812,Ex Parte Guzzardo,NONE
09960907,2004001043,NONE,20030057102,20030327,NONE,-1,20040812,Ex Parte Beck,NONE
09156816,2003001482,NONE,NONE,-1,6894706,20050517,20040812,Ex Parte WARD et al,NONE
