Application No,Appeal No,Interference No,Publication No,Publication Date,Patent No,Issue Date,Decision Date,Inventor,Case No
10748524,2009007089,NONE,20040141986A1,20040722,NONE,-1,20091118,Ex Parte Parizek et al,NONE
10759504,2008004853,NONE,20040145582A1,20040729,NONE,-1,20091118,Ex Parte Mehta et al,NONE
10754446,2009008117,NONE,20050153300A1,20050714,NONE,-1,20091118,Ex Parte Sun et al,NONE
10324154,2009008983,NONE,20030198619A1,20031023,NONE,-1,20091118,Ex Parte Dong et al,NONE
10399319,2010000012,NONE,20040072811A1,20040415,NONE,-1,20091118,Ex Parte Hoffmann et al,NONE
10489835,2009004045,NONE,20040243649A1,20041202,NONE,-1,20091118,Ex Parte Husemann et al,NONE
10200500,2009005932,NONE,20030046403A1,20030306,NONE,-1,20091118,Ex Parte Schmidt,NONE
10189319,2009000385,NONE,20030032172A1,20030213,NONE,-1,20091118,Ex Parte Colston et al,NONE
10248686,2009004081,NONE,20040035060A1,20040226,NONE,-1,20091118,Ex Parte Miyazaki et al,NONE
10286135,2009004725,NONE,20040085573A1,20040506,NONE,-1,20091118,Ex Parte Aidinejad,NONE
10317192,2009004835,NONE,20040117161A1,20040617,NONE,-1,20091118,Ex Parte Burdgick et al,NONE
10317714,2009006528,NONE,20030105521A1,20030605,NONE,-1,20091118,Ex Parte Perez,NONE
10313171,2009004193,NONE,20040111088A1,20040610,NONE,-1,20091118,Ex Parte Picetti et al,NONE
09930494,2009006985,NONE,20020049182A1,20020425,NONE,-1,20091118,Ex Parte Von Borstel et al,NONE
10150093,2009005486,NONE,20020177113A1,20021128,NONE,-1,20091118,Ex Parte Sherlock,NONE
10169025,2009011929,NONE,20020189993A1,20021219,NONE,-1,20091118,Ex Parte Lang et al,NONE
09696099,2009001167,NONE,NONE,-1,8027920,20110927,20091118,Ex Parte Allan et al,NONE
09833401,2009005180,NONE,20010044589A1,20011122,NONE,-1,20091118,Ex Parte Ferber et al,NONE
09827509,2009010729,NONE,20010051540A1,20011213,NONE,-1,20091118,Ex Parte Hindman et al,NONE
10835400,2009005824,NONE,20050241765A1,20051103,NONE,-1,20091118,Ex Parte Dhindsa et al,NONE
90007615,2009013800,NONE,NONE,-1,NONE,-1,20091117,Ex Parte 6357919 et al,NONE
09775591,2009007620,NONE,20010021925A1,20010913,NONE,-1,20091117,Ex Parte Ukigawa et al,NONE
90007868,2009003030,NONE,NONE,-1,NONE,-1,20091117,Ex Parte 6642017 et al,NONE
11113626,2010000199,NONE,20060236592A1,20061026,NONE,-1,20091117,Ex Parte Hall,NONE
11236694,2009001780,NONE,20060098028A1,20060511,NONE,-1,20091117,Ex Parte Baar,NONE
10798505,2009006755,NONE,20040172341A1,20040902,NONE,-1,20091117,Ex Parte Aoyama et al,NONE
10822884,2009005851,NONE,20040190216A1,20040930,NONE,-1,20091117,Ex Parte Yip et al,NONE
10862408,2009005653,NONE,20040234873A1,20041125,NONE,-1,20091117,Ex Parte Venkataraman,NONE
10955654,2009001270,NONE,20060074498A1,20060406,NONE,-1,20091117,Ex Parte Kalan et al,NONE
10639611,2009005679,NONE,NONE,-1,7739163,20100615,20091117,Ex Parte Geller et al,NONE
10663257,2009009665,NONE,20040082473A1,20040429,NONE,-1,20091117,Ex Parte Beilfuss et al,NONE
10670378,2009014042,NONE,20050192233A1,20050901,NONE,-1,20091117,Ex Parte Smith,NONE
10714276,2009003085,NONE,20050116108A1,20050602,NONE,-1,20091117,Ex Parte Morgenstern et al,NONE
10331389,2009005312,NONE,20040139431A1,20040715,NONE,-1,20091117,Ex Parte Muller,NONE
10383251,2009004680,NONE,20040015189A1,20040122,NONE,-1,20091117,Ex Parte McGraw et al,NONE
10530394,2009008224,NONE,20060000377A1,20060105,NONE,-1,20091117,Ex Parte Verschueren,NONE
10246734,2009009065,NONE,20030072848A1,20030417,NONE,-1,20091117,Ex Parte Lecat et al,NONE
10275872,2009000685,NONE,20030079013A1,20030424,NONE,-1,20091117,Ex Parte I,NONE
10307656,2009009067,NONE,20030134017A1,20030717,NONE,-1,20091117,Ex Parte Graumlich et al,NONE
10315595,2008003478,NONE,20040111072A1,20040610,NONE,-1,20091117,Ex Parte McKissick,NONE
09934402,NONE,105522,20020019053A1,20020214,6406915,20020618,20091117,Johnson V. Ryan et al. V. Ryan et al. V. RYAN V. Ryan et al. V. Ryan et al.,NONE
09934463,NONE,105522,20020022271A1,20020221,6403377,20020611,20091117,Johnson V. Ryan et al. V. Ryan et al. V. RYAN V. Ryan et al. V. Ryan et al.,NONE
10115473,2009005431,NONE,20030191678A1,20031009,NONE,-1,20091117,Ex Parte Shetty et al,NONE
10124239,2009004737,NONE,20030198322A1,20031023,NONE,-1,20091117,Ex Parte White,NONE
09378608,NONE,105522,NONE,-1,6200500,20010313,20091117,Johnson V. Ryan et al. V. Ryan et al. V. RYAN V. Ryan et al. V. Ryan et al.,NONE
09291656,2009010658,NONE,NONE,-1,7696148,20100413,20091117,Ex Parte PETERS-GOLDEN et al,NONE
09504816,NONE,105522,NONE,-1,6221668,20010424,20091117,Johnson V. Ryan et al. V. Ryan et al. V. RYAN V. Ryan et al. V. Ryan et al.,NONE
09751372,2008006162,NONE,20020087839A1,20020704,NONE,-1,20091117,Ex Parte Jarvis et al,NONE
09740509,NONE,105522,NONE,-1,6399388,20020604,20091117,Johnson V. Ryan et al. V. Ryan et al. V. RYAN V. Ryan et al. V. Ryan et al.,NONE
90007623,2009003031,NONE,NONE,-1,NONE,-1,20091117,Ex Parte 5340700 et al,NONE
11091670,2009008652,NONE,20050246930A1,20051110,NONE,-1,20091116,Ex Parte Shaffer,NONE
09782594,2009006360,NONE,20010031254A1,20011018,NONE,-1,20091116,Ex Parte Bianchi et al,NONE
11477297,2009013979,NONE,20080002754A1,20080103,NONE,-1,20091116,Ex Parte Liu et al,NONE
10783078,2009007497,NONE,20050186256A1,20050825,NONE,-1,20091116,Ex Parte Dihel et al,NONE
10814715,2009004057,NONE,20050223032A1,20051006,NONE,-1,20091116,Ex Parte Shan et al,NONE
10375844,2009004007,NONE,20030190314A1,20031009,NONE,-1,20091116,Ex Parte Campbell et al,NONE
10401369,2009002885,NONE,20040193402A1,20040930,NONE,-1,20091116,Ex Parte Nolan et al,NONE
10458951,2009003649,NONE,20030232152A1,20031218,NONE,-1,20091116,Ex Parte Allam et al,NONE
10215688,2009003203,NONE,20030071891A1,20030417,NONE,-1,20091116,Ex Parte Geng,NONE
10202207,2009002907,NONE,20040205588A1,20041014,NONE,-1,20091116,Ex Parte Purvis et al,NONE
10262715,2009003949,NONE,NONE,-1,7691091,20100406,20091116,Ex Parte Baggett,NONE
10288248,2009001768,NONE,20030148539A1,20030807,NONE,-1,20091116,Ex Parte van Dam et al,NONE
09905683,2009014427,NONE,20020138143A1,20020926,NONE,-1,20091116,Ex Parte Grooms et al,NONE
09987569,2009003776,NONE,20020060748A1,20020523,NONE,-1,20091116,Ex Parte Aratani et al,NONE
10137727,2009005036,NONE,20030217331A1,20031120,NONE,-1,20091116,Ex Parte McKellar et al,NONE
09785969,2008005445,NONE,20020116278A1,20020822,NONE,-1,20091116,Ex Parte Meyer et al,NONE
11144238,2009015290,NONE,20060273876A1,20061207,NONE,-1,20091116,Ex Parte Pachla et al,NONE
11787948,2009013044,NONE,20070240595A1,20071018,NONE,-1,20091113,Ex Parte Nagel,NONE
09859821,2009000247,NONE,20020040640A1,20020411,NONE,-1,20091113,Ex Parte Hsu et al,NONE
11345801,2009011175,NONE,20070175346A1,20070802,NONE,-1,20091113,Ex Parte Kasper et al,NONE
10843984,2009002213,NONE,20040256239A1,20041223,NONE,-1,20091113,Ex Parte Whitlaw et al,NONE
10891339,2009004236,NONE,NONE,-1,7752506,20100706,20091113,Ex Parte Yadav,NONE
10997931,2009002204,NONE,20060116010A1,20060601,NONE,-1,20091113,Ex Parte Fork et al,NONE
10616457,2009001777,NONE,20040081864A1,20040429,NONE,-1,20091113,Ex Parte Herrmann,NONE
10689172,2009009374,NONE,20050064183A1,20050324,,-1,20091113,Ex Parte Lunsford et al,NONE
10689172,2009009374,NONE,20050064183A1,20050324,NONE,-1,20091113,Ex Parte Lunsford et al,NONE
10748650,2009004462,NONE,20050138981A1,20050630,NONE,-1,20091113,Ex Parte Wilhelm,NONE
10326938,2009006296,NONE,20040121026A1,20040624,NONE,-1,20091113,Ex Parte Kaplan,NONE
10512699,2009003708,NONE,20050246498A1,20051103,NONE,-1,20091113,Ex Parte Schupper et al,NONE
10186851,2009005572,NONE,20030021120A1,20030130,NONE,-1,20091113,Ex Parte Teichgraeber et al,NONE
09911945,2008005420,NONE,20010054110A1,20011220,NONE,-1,20091113,Ex Parte Kikinis,NONE
09995287,2009006568,NONE,20020087345A1,20020704,NONE,-1,20091113,Ex Parte Bly et al,NONE
10145234,2009004694,NONE,20030210271A1,20031113,NONE,-1,20091113,Ex Parte King,NONE
10137405,2009009366,NONE,20030065087A1,20030403,NONE,-1,20091113,Ex Parte Nambu et al,NONE
10162091,2009003627,NONE,20020154398A1,20021024,NONE,-1,20091113,Ex Parte Wolleschensky et al,NONE
10185379,2009001421,NONE,20040006612A1,20040108,NONE,-1,20091113,Ex Parte Jibbe et al,NONE
09755470,2008005518,NONE,20020090089A1,20020711,NONE,-1,20091113,Ex Parte Branigan et al,NONE
09809468,2009003982,NONE,20020026212A1,20020228,NONE,-1,20091113,Ex Parte Wholey et al,NONE
11077199,2009008783,NONE,20050159582A1,20050721,NONE,-1,20091113,Ex Parte Schwalm et al,NONE
11076387,2009004482,NONE,20050217847A1,20051006,NONE,-1,20091112,Ex Parte Jones,NONE
09853722,2009005964,NONE,20020168054A1,20021114,NONE,-1,20091112,Ex Parte Klos et al,NONE
11124950,2009008003,NONE,20060253043A1,20061109,NONE,-1,20091112,Ex Parte Zhang et al,NONE
11242574,2009002850,NONE,20060027760A1,20060209,NONE,-1,20091112,Ex Parte Rougeot et al,NONE
11232611,2009003652,NONE,20060060319A1,20060323,NONE,-1,20091112,Ex Parte Kokko,NONE
11278414,2009004547,NONE,20070235869A1,20071011,NONE,-1,20091112,Ex Parte Jang et al,NONE
11344229,2009002546,NONE,20060185348A1,20060824,NONE,-1,20091112,Ex Parte Mayer et al,NONE
11420927,2009009819,NONE,20070213766A1,20070913,NONE,-1,20091112,Ex Parte Ravikumar,NONE
11415188,2009001797,NONE,20070105450A1,20070510,NONE,-1,20091112,Ex Parte Huang et al,NONE
10827626,2009004689,NONE,20040195810A1,20041007,NONE,-1,20091112,Ex Parte Dietze et al,NONE
10938232,2009001398,NONE,20050181137A1,20050818,NONE,-1,20091112,Ex Parte Straus,NONE
10961539,2009004338,NONE,20050045753A1,20050303,NONE,-1,20091112,Ex Parte Milojevic et al,NONE
10977680,NONE,105703,20050221344A1,20051006,NONE,-1,20091112,Welcher et al. V. LaFleur et al.,NONE
11007765,2009007227,NONE,20050081564A1,20050421,NONE,-1,20091112,Ex Parte McNulty et al,NONE
10621129,2009002750,NONE,20050011307A1,20050120,NONE,-1,20091112,Ex Parte Gmirya,NONE
10687498,2009003246,NONE,20040140584A1,20040722,NONE,-1,20091112,Ex Parte Wang et al,NONE
10677661,2008006153,NONE,20050076179A1,20050407,NONE,-1,20091112,Ex Parte Schopp,NONE
10741995,2009003991,NONE,20050137676A1,20050623,NONE,-1,20091112,Ex Parte Richardson et al,NONE
10763476,2009004147,NONE,20050162425A1,20050728,NONE,-1,20091112,Ex Parte Kyle et al,NONE
10754823,2009003150,NONE,NONE,-1,7752004,20100706,20091112,Ex Parte Gajendran et al,NONE
10394693,2009005458,NONE,20040172876A1,20040909,NONE,-1,20091112,Ex Parte Sprague et al,NONE
10397369,2009005474,NONE,20030183942A1,20031002,NONE,-1,20091112,Ex Parte Harada,NONE
10452217,2008004981,NONE,20040243726A1,20041202,NONE,-1,20091112,Ex Parte O et al,NONE
10197816,NONE,105703,20040225113A1,20041111,7390637,20080624,20091112,Welcher et al. V. LaFleur et al.,NONE
10195170,2008005490,NONE,20040010401A1,20040115,NONE,-1,20091112,Ex Parte Davis et al,NONE
10222051,2009006054,NONE,20030037108A1,20030220,NONE,-1,20091112,Ex Parte Peiffer et al,NONE
10300370,2009007381,NONE,20040075664A1,20040422,NONE,-1,20091112,Ex Parte Law et al,NONE
10135966,2009004728,NONE,20030006967A1,20030109,NONE,-1,20091112,Ex Parte Pihlaja,NONE
10146597,2009005485,NONE,20030004755A1,20030102,NONE,-1,20091112,Ex Parte Basch et al,NONE
10158696,2009004404,NONE,20030225610A1,20031204,NONE,-1,20091112,Ex Parte Doyle,NONE
09533904,2009012735,NONE,NONE,-1,NONE,-1,20091112,Ex Parte Kettunen,NONE
09722962,2008005442,NONE,NONE,-1,7756727,20100713,20091112,Ex Parte Greenspan et al,NONE
09774248,2008002545,NONE,20030208175A1,20031106,NONE,-1,20091112,Ex Parte Gross et al,NONE
11069607,2009003996,NONE,20050196701A1,20050908,NONE,-1,20091112,Ex Parte Rapp et al,NONE
11762210,2009014188,NONE,20070293075A1,20071220,NONE,-1,20091110,Ex Parte SAKAMOTO et al,NONE
09812400,2009002201,NONE,20020007723A1,20020124,NONE,-1,20091110,Ex Parte Ludwig,NONE
90006677,2008004594,NONE,NONE,-1,5479472,-1,20091110,"Ex Parte NTP, Inc. et al",NONE
90006680,2008004602,NONE,NONE,-1,,-1,20091110,Ex Parte 5819172 et al,NONE
90006493,2008004602,NONE,NONE,-1,5819172,-1,20091110,"Ex Parte NTP, Inc. et al",NONE
90006495,2008004606,NONE,NONE,-1,6317592,-1,20091110,"Ex Parte NTP, Inc. et al",NONE
90006533,2008004601,NONE,NONE,-1,5436960,-1,20091110,"Ex Parte NTP, Inc. et al",NONE
95000020,2008004606,NONE,NONE,-1,,-1,20091110,Ex Parte 6317592 et al,NONE
90007731,2008004601,NONE,NONE,-1,,-1,20091110,Ex Parte 5436960 et al,NONE
90007735,2008004602,NONE,NONE,-1,,-1,20091110,Ex Parte 5819172 et al,NONE
11132456,2009013031,NONE,NONE,-1,NONE,-1,20091110,Ex Parte Ullanoormadam,NONE
11116139,2009002445,NONE,20050224888A1,20051013,NONE,-1,20091110,Ex Parte Graham et al,NONE
11219938,2009005003,NONE,20060018193A1,20060126,NONE,-1,20091110,Ex Parte Chamberlain,NONE
11262048,2009007899,NONE,20060111684A1,20060525,NONE,-1,20091110,Ex Parte Berba et al,NONE
11397680,2009000193,NONE,20070091957A1,20070426,NONE,-1,20091110,Ex Parte Watatani,NONE
10816092,2009004457,NONE,20050218841A1,20051006,NONE,-1,20091110,Ex Parte Marks et al,NONE
10648540,2009006968,NONE,20050046056A1,20050303,NONE,-1,20091110,Ex Parte Dong et al,NONE
10687431,2009003096,NONE,20050083303A1,20050421,NONE,-1,20091110,Ex Parte Schroeder et al,NONE
10697541,2009009450,NONE,20040254877A1,20041216,NONE,-1,20091110,Ex Parte Buckwalter et al,NONE
10762387,2009002857,NONE,20050159666A1,20050721,NONE,-1,20091110,Ex Parte Pearce et al,NONE
10442201,2009005008,NONE,20040236711A1,20041125,NONE,-1,20091110,Ex Parte Nixon et al,NONE
10427666,2009010814,NONE,20040053913A1,20040318,NONE,-1,20091110,Ex Parte Abe et al,NONE
10455430,2009004948,NONE,20040007801A1,20040115,NONE,-1,20091110,Ex Parte Fukumura,NONE
10527812,2009005011,NONE,20060117167A1,20060601,,-1,20091110,Ex Parte Evrard et al,NONE
10527812,2009005011,NONE,20060117167A1,20060601,NONE,-1,20091110,Ex Parte Evrard et al,NONE
10209954,2009005547,NONE,NONE,-1,7707042,20100427,20091110,Ex Parte Konoske et al,NONE
10279789,2009000137,NONE,20040083306A1,20040429,NONE,-1,20091110,Ex Parte Gloe,NONE
10276281,2009000003,NONE,20040119131A1,20040624,NONE,-1,20091110,Ex Parte Turner,NONE
10293776,2009003048,NONE,20040090929A1,20040513,NONE,-1,20091110,Ex Parte Laux et al,NONE
09978697,2009004801,NONE,20020169284A1,20021114,NONE,-1,20091110,Ex Parte Ashkenazi et al,NONE
09984861,2009001786,NONE,20020052801A1,20020502,NONE,-1,20091110,Ex Parte Norton et al,NONE
10062655,2009004781,NONE,20030145956A1,20030807,NONE,-1,20091110,Ex Parte Domel et al,NONE
10160685,2009000646,NONE,20030225634A1,20031204,NONE,-1,20091110,Ex Parte Skibinski,NONE
09529638,2009003804,NONE,NONE,-1,7850673,20101214,20091110,Ex Parte CARLBARK et al,NONE
09620771,2009001709,NONE,NONE,-1,7774219,20100810,20091110,Ex Parte Meredith et al,NONE
09742625,2009013105,NONE,20010006704A1,20010705,NONE,-1,20091110,Ex Parte Chen et al,NONE
90006675,2008004601,NONE,NONE,-1,,-1,20091110,Ex Parte 5436960 et al,NONE
11098405,2009005413,NONE,20050260993A1,20051124,NONE,-1,20091109,Ex Parte Lovell,NONE
09898164,2009004082,NONE,20020049967A1,20020425,NONE,-1,20091109,Ex Parte Haseltine et al,NONE
11290700,2009002963,NONE,20060107153A1,20060518,NONE,-1,20091109,Ex Parte Pham,NONE
11280322,2009004323,NONE,20070108684A1,20070517,NONE,-1,20091109,Ex Parte Webb,NONE
11466338,2009002990,NONE,20070027747A1,20070201,NONE,-1,20091109,Ex Parte Bonnstetter et al,NONE
10881182,2009005651,NONE,20040236216A1,20041125,NONE,-1,20091109,Ex Parte Manjeshwar et al,NONE
10648752,2008005734,NONE,20050050011A1,20050303,NONE,-1,20091109,Ex Parte Van Der Linden et al,NONE
10716124,2009003192,NONE,20040100454A1,20040527,NONE,-1,20091109,Ex Parte Kang et al,NONE
10738814,2009001473,NONE,20040133881A1,20040708,NONE,-1,20091109,Ex Parte Chamberlain et al,NONE
10388043,2008004975,NONE,20040181597A1,20040916,NONE,-1,20091109,Ex Parte Ekl et al,NONE
10180150,2008004443,NONE,NONE,-1,7685261,20100323,20091109,Ex Parte Marinelli et al,NONE
10308763,2009003970,NONE,20040107189A1,20040603,NONE,-1,20091109,Ex Parte Burdick et al,NONE
09940174,2009000689,NONE,20030115146A1,20030619,NONE,-1,20091109,Ex Parte Lee et al,NONE
10033451,2009002894,NONE,20020126694A1,20020912,NONE,-1,20091109,Ex Parte Kahola,NONE
09577386,2009003775,NONE,NONE,-1,7904317,20110308,20091109,Ex Parte Lesswing et al,NONE
11206695,2009002526,NONE,20070042773A1,20070222,NONE,-1,20091109,Ex Parte Alcorn,NONE
11366455,2009004326,NONE,20060144989A1,20060706,NONE,-1,20091107,Ex Parte Wohflahrt et al,NONE
11169466,2009001756,NONE,20070000213A1,20070104,NONE,-1,20091107,Ex Parte King et al,NONE
11652243,2009005929,NONE,20080178295A1,20080724,NONE,-1,20091106,Ex Parte Szeles,NONE
09873741,2009001986,NONE,20020184341A1,20021205,NONE,-1,20091106,Ex Parte Bhatti et al,NONE
11169054,2009004320,NONE,20060064244A1,20060323,NONE,-1,20091106,Ex Parte Robbins,NONE
11196886,2009007765,NONE,20050273380A1,20051208,NONE,-1,20091106,Ex Parte Schroeder et al,NONE
10860530,2009005658,NONE,20050009440A1,20050113,NONE,-1,20091106,Ex Parte Foster et al,NONE
10636982,2009007158,NONE,20050033665A1,20050210,NONE,-1,20091106,Ex Parte Kumhyr,NONE
10662945,2009002813,NONE,20040130838A1,20040708,NONE,-1,20091106,Ex Parte Papallo et al,NONE
10353666,2009003973,NONE,20040148276A1,20040729,NONE,-1,20091106,Ex Parte Dettinger et al,NONE
10484816,2009012223,NONE,20050019382A1,20050127,,-1,20091106,Ex Parte Kummer et al,NONE
10484816,2009012223,NONE,20050019382A1,20050127,NONE,-1,20091106,Ex Parte Kummer et al,NONE
10201185,2009001351,NONE,20040017401A1,20040129,NONE,-1,20091106,Ex Parte Strong et al,NONE
10230836,2009006742,NONE,20040041168A1,20040304,NONE,-1,20091106,Ex Parte Hembree et al,NONE
10005248,2008006005,NONE,NONE,-1,7865948,20110104,20091106,Ex Parte Barnes et al,NONE
10005248,2008006005,NONE,NONE,-1,7865948,20110104,20091106,Ex Parte Barnes et al,NONE
10051778,2009004676,NONE,20030144904A1,20030731,NONE,-1,20091106,Ex Parte Beckman et al,NONE
10165865,2009005318,NONE,20030014274A1,20030116,NONE,-1,20091106,Ex Parte Chalon,NONE
11164335,2009004064,NONE,20070114650A1,20070524,NONE,-1,20091106,Ex Parte Punzalan et al,NONE
11124837,2009002429,NONE,20060252432A1,20061109,NONE,-1,20091105,Ex Parte Gruchala et al,NONE
11226687,2009002480,NONE,20070057708A1,20070315,NONE,-1,20091105,Ex Parte Uehara et al,NONE
11344653,2009009314,NONE,20060124009A1,20060615,NONE,-1,20091105,Ex Parte Markhart,NONE
10780270,2009002618,NONE,NONE,-1,7996631,20110809,20091105,Ex Parte Bender et al,NONE
09797318,2009000770,NONE,20020078201A1,20020620,NONE,-1,20091105,Ex Parte Gvily,NONE
10308449,2009003969,NONE,20040107227A1,20040603,NONE,-1,20091105,Ex Parte Michael,NONE
09949843,2008004542,NONE,20020032428A1,20020314,NONE,-1,20091105,Ex Parte Lindstrom et al,NONE
09940709,2009001821,NONE,20030046492A1,20030306,NONE,-1,20091105,Ex Parte Gschwind et al,NONE
10028086,2008004962,NONE,NONE,-1,7801953,20100921,20091105,Ex Parte Denman et al,NONE
10935157,2009006607,NONE,20060048870A1,20060309,NONE,-1,20091105,Ex Parte White et al,NONE
10882633,2009007405,NONE,20050177448A1,20050811,NONE,-1,20091104,Ex Parte Fu et al,NONE
11014133,2009008226,NONE,20050094772A1,20050505,NONE,-1,20091104,Ex Parte Harrison et al,NONE
11015574,2009013100,NONE,20060135391A1,20060622,NONE,-1,20091104,Ex Parte Scheibel et al,NONE
10677733,2009009581,NONE,20040121409A1,20040624,,-1,20091104,Ex Parte Gardner et al,NONE
10677733,2009009581,NONE,20040121409A1,20040624,NONE,-1,20091104,Ex Parte Gardner et al,NONE
09740201,2008004382,NONE,20020077876A1,20020620,NONE,-1,20091104,Ex Parte O et al,NONE
10455666,2009006494,NONE,20040132537A1,20040708,NONE,-1,20091104,Ex Parte Voden,NONE
10278731,2009003948,NONE,20040082986A1,20040429,NONE,-1,20091104,Ex Parte Westlund et al,NONE
10015077,2009004528,NONE,20030018725A1,20030123,NONE,-1,20091104,Ex Parte Turner et al,NONE
10026965,2009010704,NONE,20030125961A1,20030703,NONE,-1,20091104,Ex Parte Janda,NONE
10163964,2009005317,NONE,20030229588A1,20031211,NONE,-1,20091104,Ex Parte Falk et al,NONE
10455666,2009006494,NONE,20040132537A1,20040708,,-1,20091104,Ex Parte Voden,NONE
11134780,2009002747,NONE,20050236572A1,20051027,NONE,-1,20091103,Ex Parte Micko,NONE
10955397,2009005479,NONE,20060069322A1,20060330,NONE,-1,20091103,Ex Parte Zhang et al,NONE
11061041,2009003751,NONE,20060185663A1,20060824,NONE,-1,20091103,Ex Parte Eiklor,NONE
10630754,2009000344,NONE,20050040084A1,20050224,NONE,-1,20091103,Ex Parte Hanson et al,NONE
10700828,2009003186,NONE,20050094930A1,20050505,NONE,-1,20091103,Ex Parte Stone,NONE
09773193,2008005208,NONE,20020143930A1,20021003,NONE,-1,20091103,Ex Parte Babu et al,NONE
10314623,2009003050,NONE,20040047351A1,20040311,NONE,-1,20091103,Ex Parte Del Prado Pavon et al,NONE
10315732,2009004257,NONE,20040111272A1,20040610,NONE,-1,20091103,Ex Parte Gao et al,NONE
10054390,2009002567,NONE,20020101626A1,20020801,NONE,-1,20091103,Ex Parte Pandipati,NONE
10141242,2009005855,NONE,20030212785A1,20031113,NONE,-1,20091103,Ex Parte Jibbe,NONE
10397946,2008002813,NONE,20030188447A1,20031009,NONE,-1,20091103,Ex Parte Nelson et al,NONE
11105206,2009005087,NONE,20060232080A1,20061019,NONE,-1,20091102,Ex Parte Washington et al,NONE
09719101,2009003513,NONE,NONE,-1,7740832,20100622,20091102,Ex Parte Rollat-Corvol et al,NONE
11160183,2009005089,NONE,20050277463A1,20051215,NONE,-1,20091102,Ex Parte Knust et al,NONE
11150501,2009002099,NONE,20060282646A1,20061214,NONE,-1,20091102,Ex Parte Dockser,NONE
10812776,2009004524,NONE,20040180434A1,20040916,NONE,-1,20091102,Ex Parte Muir,NONE
10840294,2009004974,NONE,20040251258A1,20041216,NONE,-1,20091102,Ex Parte Akiyama et al,NONE
10856045,2009000050,NONE,NONE,-1,7831788,20101109,20091102,Ex Parte Ohr et al,NONE
11023113,2009007646,NONE,20060130657A1,20060622,NONE,-1,20091102,Ex Parte Bohlen et al,NONE
10745883,2009003267,NONE,20050143027A1,20050630,NONE,-1,20091102,Ex Parte Hiddink et al,NONE
10756919,2009002504,NONE,20050152601A1,20050714,NONE,-1,20091102,Ex Parte Chen et al,NONE
10382035,2009005420,NONE,20040078692A1,20040422,NONE,-1,20091102,Ex Parte Jackson et al,NONE
10391986,2008004524,NONE,20030191599A1,20031009,NONE,-1,20091102,Ex Parte Bartsch,NONE
10191021,2009000670,NONE,20030014189A1,20030116,NONE,-1,20091102,Ex Parte Dooley,NONE
10109675,2009004785,NONE,20030187802A1,20031002,NONE,-1,20091102,Ex Parte Booth,NONE
10140913,2009005484,NONE,20030212639A1,20031113,NONE,-1,20091102,Ex Parte Cronce et al,NONE
09670783,2008004706,NONE,NONE,-1,7680819,20100316,20091102,Ex Parte Mellmer et al,NONE
11129058,2009005088,NONE,20060259088A1,20061116,NONE,-1,20091102,Ex Parte Pastore et al,NONE
11055433,2009008281,NONE,20050266027A1,20051201,NONE,-1,20091030,Ex Parte Watson,NONE
09982554,2008005274,NONE,20020098175A1,20020725,NONE,-1,20091030,Ex Parte Zohoungbogbo,NONE
11107919,2009002663,NONE,20050272952A1,20051208,NONE,-1,20091030,Ex Parte Cremer et al,NONE
11096199,2009009667,NONE,20050269859A1,20051208,NONE,-1,20091030,Ex Parte Eriksson et al,NONE
11176746,2009001947,NONE,20070007184A1,20070111,NONE,-1,20091030,Ex Parte Voto et al,NONE
11420547,2009003899,NONE,20060286862A1,20061221,NONE,-1,20091030,Ex Parte LUBINSKY et al,NONE
90006724,2009012506,NONE,NONE,-1,NONE,-1,20091030,Ex Parte 6402013 et al,NONE
90007804,2009009405,NONE,NONE,-1,NONE,-1,20091030,Ex Parte 6358874 et al,NONE
10935319,2009004603,NONE,20060070929A1,20060406,NONE,-1,20091030,Ex Parte Fry et al,NONE
10962889,2009003839,NONE,20060077598A1,20060413,NONE,-1,20091030,Ex Parte Taylor et al,NONE
10960327,2009003539,NONE,20050118735A1,20050602,NONE,-1,20091030,Ex Parte Mantz et al,NONE
10994946,2009007101,NONE,20050136274A1,20050623,NONE,-1,20091030,Ex Parte Hamulski et al,NONE
11035327,2009000746,NONE,20050161438A1,20050728,NONE,-1,20091030,Ex Parte Kool et al,NONE
11035564,2009002020,NONE,20050127318A1,20050616,NONE,-1,20091030,Ex Parte Benning et al,NONE
10701419,2008005737,NONE,20050100766A1,20050512,NONE,-1,20091030,Ex Parte Bach,NONE
10723396,2009003200,NONE,20040137289A1,20040715,NONE,-1,20091030,Ex Parte Lin,NONE
10799591,2009006730,NONE,20040208757A1,20041021,NONE,-1,20091030,Ex Parte Maillard et al,NONE
10811696,2009003626,NONE,20050215971A1,20050929,NONE,-1,20091030,Ex Parte Roe et al,NONE
10364631,2009006628,NONE,20030152727A1,20030814,NONE,-1,20091030,Ex Parte Jerdee et al,NONE
10402536,2009004522,NONE,20040193984A1,20040930,NONE,-1,20091030,Ex Parte Soundron,NONE
10402115,2009004258,NONE,20030183090A1,20031002,NONE,-1,20091030,Ex Parte Binley et al,NONE
10455229,2009003648,NONE,20040016030A1,20040122,NONE,-1,20091030,Ex Parte Lowe et al,NONE
10508150,2009003456,NONE,20050250162A1,20051110,NONE,-1,20091030,Ex Parte Saeki et al,NONE
10508411,2009004611,NONE,20050224619A1,20051013,NONE,-1,20091030,Ex Parte Barea,NONE
