Application No,Appeal No,Interference No,Publication No,Publication Date,Patent No,Issue Date,Decision Date,Inventor,Case No
07851887,1996002673,NONE,NONE,-1,5757140,19980526,19980107,Ex parte NILSSEN,NONE
07927543,1996000587,NONE,NONE,-1,5855009,19981229,19980107,Ex parte GARCIA et al.,NONE
07795158,1993004005,NONE,NONE,-1,5981212,19991109,19980107,Ex parte KURTH,NONE
08179926,1997000582,NONE,NONE,-1,5781750,19980714,19980107,Ex parte BLONGREN,NONE
07716115,1994001709,NONE,NONE,-1,6060312,20000509,19980107,Ex parte SECOR et al.,NONE
07908728,1994002895,NONE,NONE,-1,6113976,20000905,19980106,Ex parte CHIOU et al.,NONE
07823827,1994003206,NONE,NONE,-1,5882685,19990316,19980106,Ex parte ASHMEAD,NONE
07795307,1995000757,NONE,NONE,-1,5795926,19980818,19980106,Ex parte NIESSNER et al.,NONE
07534872,1995004189,NONE,NONE,-1,5879798,19990309,19980106,Ex parte KOBAYASHI et al.,NONE
08288103,1996003895,NONE,NONE,-1,5821412,19981013,19980106,Ex parte BRYANT et al.,NONE
08218488,1996002247,NONE,NONE,-1,5875728,19990302,19980106,Ex parte AYERS et al.,NONE
08030704,1996002862,NONE,NONE,-1,5881982,19990316,19980106,Ex parte HOLLINGSWORTH et al.,NONE
07618437,1993004205,NONE,NONE,-1,6017752,20000125,19980106,Ex parte JANISIEWICZ et al.,NONE
07944653,1995002807,NONE,NONE,-1,5838523,19981117,19980106,Ex parte OKADA,NONE
07873113,1997000399,NONE,NONE,-1,6007259,19991228,19980105,Ex parte MORI et al.,NONE
08171484,1996003549,NONE,NONE,-1,6736804,20040518,19980102,Ex Parte ROBERTSON et al,NONE
08019700,1995002768,NONE,NONE,-1,5826767,19981027,19980102,Ex parte CHIMENTI et al.,NONE
07789738,1994004377,NONE,NONE,-1,5824857,19981020,19971231,Ex parte BEACHY,NONE
08255076,1996003885,NONE,NONE,-1,5810637,19980922,19971231,Ex parte MILETI,NONE
07621005,1995003710,NONE,NONE,-1,5796717,19980818,19971230,Ex parte SHINBASHI et al.,NONE
07990216,1995004932,NONE,NONE,-1,5894068,19990413,19971230,Ex parte KHARAS et al.,NONE
07785565,1993003529,NONE,NONE,-1,5866129,19990202,19971230,Ex parte CHANG et al.,NONE
07839065,1995003616,NONE,NONE,-1,5841241,19981124,19971230,Ex parte NILSSEN,NONE
08189140,1996001820,NONE,NONE,-1,5788591,19980804,19971229,Ex parte DECKER,NONE
08318781,1996002890,NONE,NONE,-1,5794932,19980818,19971229,Ex parte FIORI,NONE
08089944,1996000889,NONE,NONE,-1,5855785,19990105,19971229,Ex parte HEIJNEN et al.,NONE
07984762,1996001812,NONE,NONE,-1,5916525,19990629,19971229,Ex parte HUSAR et al.,NONE
08001474,1997000707,NONE,NONE,-1,5829009,19981027,19971229,Ex parte FRAZIER,NONE
08051800,1995003114,NONE,NONE,-1,5865356,19990202,19971224,Ex parte ARVIDSSON,NONE
08046476,1995004714,NONE,NONE,-1,5845325,19981201,19971223,Ex parte LOO et al.,NONE
08142381,1996003480,NONE,NONE,-1,5897568,19990427,19971223,Ex parte VANRAES,NONE
08095476,1996001881,NONE,NONE,-1,5832630,19981110,19971223,Ex parte POTTER,NONE
08341837,1996004085,NONE,NONE,-1,5779513,19980714,19971223,Ex parte JUDITH A. BURTON et al.,NONE
08329219,1997000750,NONE,NONE,-1,5771816,19980630,19971223,"Ex parte JAMES ZAGUROLI, JR.",NONE
07743613,1994003208,NONE,NONE,-1,5783179,19980721,19971223,Ex parte NESTOR JR. et al.,NONE
07955258,1996000393,NONE,NONE,-1,5830546,19981103,19971223,Ex parte EHRET,NONE
07773603,1994001942,NONE,NONE,-1,5862626,19990126,19971223,Ex parte ONISHI et al.,NONE
07931737,1994003599,NONE,NONE,-1,5741383,19980421,19971223,Ex parte ANDREW R. KNEISEL,NONE
07896154,1995000073,NONE,NONE,-1,5869297,19990209,19971223,Ex parte BINDER et al.,NONE
07917261,1994003479,NONE,NONE,-1,5788936,19980804,19971223,Ex parte SUBRAMANIAN et al.,NONE
07892598,1994003279,NONE,NONE,-1,5955297,19990921,19971223,Ex parte FRANKE,NONE
07696973,1996001353,NONE,NONE,-1,5786306,19980728,19971223,Ex parte GAO et al.,NONE
08207116,1996001835,NONE,NONE,-1,5799765,19980901,19971222,Ex parte YUICHI ONO et al.,NONE
07744324,1995002867,NONE,NONE,-1,6347146,20020212,19971222,Ex parte SHORT et al.,NONE
08041349,NONE,103888,NONE,-1,RE36849,20000905,19971222,SCHAD et al. V. GOTO et al.,NONE
07891376,1994003846,NONE,NONE,-1,5767213,19980616,19971222,Ex parte ANDREW T. GRAHAM et al.,NONE
07950081,1996000586,NONE,NONE,-1,5828972,19981027,19971222,Ex parte NOBUYOSHI ASANUMA et al.,NONE
06867680,NONE,103888,NONE,-1,4797228,19890110,19971222,SCHAD et al. V. GOTO et al.,NONE
07878940,1995000562,NONE,NONE,-1,5922652,19990713,19971219,Ex parte KOWALSKI et al.,NONE
07867049,1995000517,NONE,NONE,-1,6099877,20000808,19971219,Ex parte SCHUPPAN,NONE
07904419,1995003611,NONE,NONE,-1,5880031,19990309,19971219,Ex parte WONG,NONE
07825979,1995005061,NONE,NONE,-1,5852449,19981222,19971219,Ex parte ESSLINGER et al.,NONE
08124334,1995004113,NONE,NONE,-1,5766390,19980616,19971218,Ex parte JOHN D. JENSEN,NONE
07730199,1995000429,NONE,NONE,-1,5910361,19990608,19971218,Ex parte GUEVEL et al.,NONE
07725327,1995000885,NONE,NONE,-1,5843970,19981201,19971218,Ex parte PERSHADSINGH et al.,NONE
08137590,1996003238,NONE,NONE,-1,5802271,19980901,19971217,Ex parte YASUHIRO HASHIMOTO et al.,NONE
08101668,1996001830,NONE,NONE,-1,6068606,20000530,19971217,Ex parte CASTEL et al.,NONE
08252832,1996003758,NONE,NONE,-1,5806018,19980908,19971217,Ex parte SMITH et al.,NONE
08209260,1996003845,NONE,NONE,-1,5836141,19981117,19971217,Ex parte SUNDBERG,NONE
08035832,1995000244,NONE,NONE,-1,6258884,20010710,19971217,Ex parte MULHOLLAND,NONE
07423472,1996001957,NONE,NONE,-1,5795354,19980818,19971217,Ex parte RIPPON,NONE
07796310,1995000938,NONE,NONE,-1,5805773,19980908,19971217,Ex parte NAOHISA KOMETANI et al.,NONE
07910967,1994004429,NONE,NONE,-1,5824626,19981020,19971217,Ex parte SOWERBY,NONE
07983173,1995001110,NONE,NONE,-1,5817352,19981006,19971217,Ex parte DALE G. WATSON et al.,NONE
07748486,NONE,102922,NONE,-1,5972100,19991026,19971217,"PATENT INTERFERENCES NO. 102,922 & 103,088 DUMAS V. GILL",NONE
08114896,1997002142,NONE,NONE,-1,5841023,19981124,19971216,Ex parte PARKER et al.,NONE
08081561,1996002865,NONE,NONE,-1,5813865,19980929,19971216,Ex parte THOMAS J. GREENBOWE et al.,NONE
07812982,1995003433,NONE,NONE,-1,5778348,19980707,19971216,Ex parte FLAVIO M. MANDULEY et al.,NONE
08109983,1995003753,NONE,NONE,-1,5845220,19981201,19971216,Ex parte PUTHOFF,NONE
08062274,1996001873,NONE,NONE,-1,5839748,19981124,19971215,Ex parte COHEN,NONE
08063919,1996001511,NONE,NONE,-1,5820095,19981013,19971215,Ex parte STONE,NONE
08057206,1995003031,NONE,NONE,-1,5832100,19981103,19971215,Ex parte LAWTON et al.,NONE
08045323,1995003421,NONE,NONE,-1,5894015,19990413,19971215,Ex parte RECHTIN,NONE
08151055,1995004159,NONE,NONE,-1,6072199,20000606,19971215,Ex parte IWAMURO,NONE
07950402,1995002631,NONE,NONE,-1,5844550,19981201,19971215,Ex parte TRAINOR et al.,NONE
07751891,NONE,103387,NONE,-1,6180337,20010130,19971215,MANDEL et al. V. CASKEY et al. V. CASKEY et al. V. SUTHERLAND et al.,NONE
07705490,NONE,103387,NONE,-1,6107025,20000822,19971215,MANDEL et al. V. CASKEY et al. V. CASKEY et al. V. SUTHERLAND et al.,NONE
07973870,1996000821,NONE,NONE,-1,5762701,19980609,19971215,Ex parte STEFANO BIAGINI et al.,NONE
07975811,1996002665,NONE,NONE,-1,5766615,19980616,19971215,Ex parte KOLAZI S. NARAYANAN,NONE
07945586,1995000969,NONE,NONE,-1,5773073,19980630,19971215,Ex parte KOJI MATSUDA et al.,NONE
08110493,1996000069,NONE,NONE,-1,5825802,19981020,19971215,Ex parte ROBIN K. ELKINS et al.,NONE
08063463,1997001019,NONE,NONE,-1,5794392,19980818,19971212,"Ex parte CARL V. FORSLUND III, et al.",NONE
08135833,1996001490,NONE,NONE,-1,5764737,19980609,19971212,Ex parte WILLIAM S. MILLER,NONE
08037767,1996002551,NONE,NONE,-1,5910746,19990608,19971212,Ex parte FORDYCE,NONE
07999422,1997003187,NONE,NONE,-1,RE36636,20000404,19971212,Ex parte STURM et al.,NONE
08183856,1996003024,NONE,NONE,-1,5800115,19980901,19971212,Ex parte BARRY FENTON,NONE
08177616,1996002631,NONE,NONE,-1,5827315,19981027,19971211,Ex parte INBAE YOON,NONE
08438465,NONE,103766,NONE,-1,6051556,20000418,19971211,SIVASUBRAMANIAN et al. V. WILCOX et al.,NONE
07536910,1996001990,NONE,NONE,-1,5796410,19980818,19971211,Ex parte HENRY S. BAIRD,NONE
07627175,1994002280,NONE,NONE,-1,5908931,19990601,19971211,Ex parte RAJAGOPALAN et al.,NONE
07518575,NONE,103766,NONE,-1,5143905,20020901,19971211,SIVASUBRAMANIAN et al. V. WILCOX et al.,NONE
07873715,1994002858,NONE,NONE,-1,5869020,19990209,19971211,Ex parte RIJKEBOER et al.,NONE
07882351,1994002842,NONE,NONE,-1,6613317,20030902,19971211,Ex Parte METCALF et al,NONE
08013739,1996001268,NONE,NONE,-1,5764791,19980609,19971211,Ex parte SHOJI HARA,NONE
07668920,1996002137,NONE,NONE,-1,5882626,19990316,19971210,Ex parte EPSTEIN et al.,NONE
07952122,1995005080,NONE,NONE,-1,5789482,19980804,19971210,Ex parte SAMEER H. ELDIN et al.,NONE
08073108,1996002270,NONE,NONE,-1,5807359,19980915,19971210,Ex parte PETER F. BEMIS et al.,NONE
07923668,1995005026,NONE,NONE,-1,5821940,19981013,19971210,Ex parte CRAIG R. MORGAN,NONE
08145268,1996000348,NONE,NONE,-1,5793107,19980811,19971210,Ex parte EDWARD D. NOWAK,NONE
08056718,1996000303,NONE,NONE,-1,5977887,19991102,19971209,Ex parte GRIMMETT,NONE
08071008,1995004546,NONE,NONE,-1,5818717,19981006,19971209,Ex parte BRENDON G. NUNES,NONE
07967607,1996002138,NONE,NONE,-1,5838101,19981117,19971209,Ex parte PAPPALARDO,NONE
08410732,NONE,103905,NONE,-1,6653258,20031125,19971209,CLOUGH et al v. CLIFF et al,NONE
08252363,1997002776,NONE,NONE,-1,5807233,19980915,19971208,Ex parte SAKUMA et al.,NONE
07560660,NONE,103975,NONE,-1,5038620,19910813,19971208,KANELLAKOPULOS et al. V. JACOBSON,NONE
08468284,NONE,103975,NONE,-1,5798311,19980825,19971208,KANELLAKOPULOS et al. V. JACOBSON,NONE
08294074,1997004240,NONE,NONE,-1,5768840,19980623,19971208,Ex parte THOMAS G. FELDPAUSCH et al.,NONE
08143512,1996001021,NONE,NONE,-1,5889578,19990330,19971205,Ex parte JAMZADEH,NONE
07792600,1994002742,NONE,NONE,-1,6008045,19991228,19971204,Ex parte COPELAND et al.,NONE
07946226,1995004722,NONE,NONE,-1,5973700,19991026,19971204,Ex parte TAYLOR et al.,NONE
08001121,1994003603,NONE,NONE,-1,5764818,19980609,19971204,Ex parte STEPHEN P. CAPPS et al.,NONE
07975905,1995004544,NONE,NONE,-1,5799320,19980825,19971204,Ex parte JOHN R. KLUG,NONE
08136439,1996000767,NONE,NONE,-1,5770651,19980623,19971203,Ex parte TRAUBEL et al.,NONE
29031665,1997002581,NONE,NONE,-1,D396639,19980804,19971203,Ex parte JORGEN PEDERSEN-RASK,NONE
07714568,1995003865,NONE,NONE,-1,5747216,19980505,19971203,Ex parte WATANABE et al.,NONE
08308876,1997000576,NONE,NONE,-1,5750158,19980512,19971203,Ex parte SIEGFRIED R. WISSMANN et al.,NONE
08043320,1995004361,NONE,NONE,-1,5872556,19990216,19971203,Ex parte RACKLEY et al.,NONE
07896799,1994002267,NONE,NONE,-1,5789492,19980804,19971203,Ex parte MICHAEL-JOACHIM BREKNER et al.,NONE
07951992,1995001168,NONE,NONE,-1,5766664,19980616,19971202,Ex parte YIGAL PELEG et al.,NONE
07985918,1996002818,NONE,NONE,-1,RE37190,20010529,19971201,Ex parte DAVIN STOWELL,NONE
08305428,1996003149,NONE,NONE,-1,5769573,19980623,19971201,Ex parte JURG FAAS et al.,NONE
08395681,1996002653,NONE,NONE,-1,5765819,19980616,19971128,Ex parte PAUL A. HUMMEL,NONE
07805502,1994001643,NONE,NONE,-1,5763249,19980609,19971128,Ex parte SCHULTZ et al.,NONE
07849191,1994004260,NONE,NONE,-1,6033676,20000307,19971128,Ex parte CORTRIGHT,NONE
07954290,1997002028,NONE,NONE,-1,RE37333,20010821,19971126,Ex parte TAKAMASA HARADA,NONE
08025474,1995002765,NONE,NONE,-1,5776666,19980707,19971126,Ex parte TEXTER et al.,NONE
07938288,1996001620,NONE,NONE,-1,5790834,19980804,19971126,Ex parte ROBERT S. DREYER et al.,NONE
08187521,1996001823,NONE,NONE,-1,5766090,19980616,19971126,Ex parte MICHAEL E. ORLOWSKI,NONE
07846231,1996000576,NONE,NONE,-1,5828861,19981027,19971126,Ex parte YOSHIYUKI MIYAYAMA et al.,NONE
08011893,NONE,103530,NONE,-1,5881909,19990316,19971125,CRAIN et al. V. LUTHER,NONE
07887534,1995000733,NONE,NONE,-1,6103369,20000815,19971125,Ex parte LUCAST et al.,NONE
07805098,1995000884,NONE,NONE,-1,5812347,19980922,19971125,Ex parte STEVE HENKE,NONE
08229398,1997000338,NONE,NONE,-1,5755483,19980526,19971125,Ex parte JAMES R. LUND,NONE
07976328,1995000953,NONE,NONE,-1,5932849,19990803,19971125,Ex parte DIEKEN,NONE
08183571,1997001025,NONE,NONE,-1,5855144,19990105,19971125,Ex parte PARADA,NONE
08145722,1995004959,NONE,NONE,-1,5981969,19991109,19971125,Ex parte YUAN et al.,NONE
07954551,NONE,103530,NONE,-1,5287989,19940222,19971125,CRAIN et al. V. LUTHER,NONE
07980156,1995002136,NONE,NONE,-1,5789010,19980804,19971124,Ex parte JOHN M. BEHAN et al.,NONE
08017977,1995003481,NONE,NONE,-1,5800864,19980901,19971124,Ex parte TATEWAKI et al.,NONE
07878499,1994003296,NONE,NONE,-1,5804269,19980908,19971124,Ex parte OSAMU OZAWA et al.,NONE
08078380,1996001883,NONE,NONE,-1,5788425,19980804,19971124,Ex parte SKOW et al.,NONE
07864725,1994003447,NONE,NONE,-1,5783335,19980721,19971121,"Ex parte JOSEPH R. LAIA JR., et al.",NONE
07965427,1995001357,NONE,NONE,-1,5790108,19980804,19971121,Ex parte SALCUDEAN et al.,NONE
07956705,1995003681,NONE,NONE,-1,5799071,19980825,19971121,Ex parte SANJAR AZAR et al.,NONE
08022347,1996003248,NONE,NONE,-1,5799132,19980825,19971120,Ex parte RIZZOTTO GIANGUIDO et al.,NONE
08136856,1995003273,NONE,NONE,-1,5889871,19990330,19971119,Ex parte DOWNS,NONE
08276276,NONE,103831,NONE,-1,5912238,19990615,19971119,DONALD et al. V. BAUMANN et al.,NONE
07924067,NONE,103831,NONE,-1,5296489,19940322,19971119,DONALD et al. V. BAUMANN et al.,NONE
07397415,1995001798,NONE,NONE,-1,5886169,19990323,19971119,Ex parte PARIS et al.,NONE
08101228,1996000879,NONE,NONE,-1,6059781,20000509,19971118,Ex parte YAMANASHI et al.,NONE
08021230,1995002598,NONE,NONE,-1,5759338,19980602,19971117,Ex parte AUGUSTO MARCHETTI,NONE
08312710,1997000677,NONE,NONE,-1,6024245,20000215,19971117,Ex parte MALIK et al.,NONE
08104452,1996003021,NONE,NONE,-1,5883328,19990316,19971117,Ex parte A'COSTA,NONE
08061356,1995002924,NONE,NONE,-1,5753208,19980519,19971117,Ex parte MARGIT NAGY et al.,NONE
08076876,1995005012,NONE,NONE,-1,5793990,19980811,19971117,Ex parte JAMES J. JIRGAL et al.,NONE
08273466,1997000695,NONE,NONE,-1,5915746,19990629,19971114,Ex parte MELCHER,NONE
07758149,1995003282,NONE,NONE,-1,5796873,19980818,19971114,Ex parte JACQUELINE M. DEANE,NONE
07865165,1994004495,NONE,NONE,-1,5756740,19980526,19971114,Ex parte VISHWAKARMA et al.,NONE
08254354,NONE,103828,NONE,-1,5952210,19990914,19971113,CREELY et al. V. LAM et al.,NONE
07908856,1993002757,NONE,NONE,-1,5902587,19990511,19971113,Ex parte CARLE et al.,NONE
08098501,1995003042,NONE,NONE,-1,5784552,19980721,19971113,Ex parte JOHN E. BISHOP et al.,NONE
08427775,1997000742,NONE,NONE,-1,5842417,19981201,19971113,Ex parte KIEFABER et al.,NONE
08001865,1996002607,NONE,NONE,-1,5898882,19990427,19971113,Ex parte KAHLE et al.,NONE
07837240,1996002379,NONE,NONE,-1,5777599,19980707,19971110,"Ex parte JOHN W. PODUSKA, JR.",NONE
08160299,1996003494,NONE,NONE,-1,6116768,20000912,19971107,Ex parte GUTTAG et al.,NONE
08160111,1996001741,NONE,NONE,-1,5961635,19991005,19971107,Ex parte GUTTAG et al.,NONE
08109201,1995001763,NONE,NONE,-1,5826101,19981020,19971107,Ex parte MICHAEL D. BECK et al.,NONE
07917380,1995001109,NONE,NONE,-1,5745456,19980428,19971107,Ex parte YOUNG-HAN KIM,NONE
08117088,1996002202,NONE,NONE,-1,5801469,19980901,19971106,Ex parte TAKAHATA et al.,NONE
08097697,1995004547,NONE,NONE,-1,5867461,19990202,19971106,Ex parte BAAS,NONE
08002528,1995000140,NONE,NONE,-1,6680032,20040120,19971105,Ex Parte UHLEMANN et al,NONE
08096458,1996001441,NONE,NONE,-1,5893620,19990413,19971105,Ex parte BIRGELIS,NONE
08183464,1996003202,NONE,NONE,-1,5934236,19990810,19971031,Ex parte RAO et al.,NONE
08115974,1996003374,NONE,NONE,-1,6167856,20010102,19971031,Ex parte RAO et al.,NONE
07992069,1995003641,NONE,NONE,-1,5740405,19980414,19971031,Ex parte KEVIN H. DEGRAAF,NONE
07995952,1996001948,NONE,NONE,-1,5919835,19990706,19971030,Ex parte DOMB et al.,NONE
07714407,1995003623,NONE,NONE,-1,5756267,19980526,19971030,Ex parte NOBUAKI MATSUDA et al.,NONE
07790729,1994002881,NONE,NONE,-1,5834006,19981110,19971030,Ex parte SMITH et al.,NONE
07931628,1995003858,NONE,NONE,-1,5770106,19980623,19971030,Ex parte PAULS DAVIS et al.,NONE
07914852,1995002718,NONE,NONE,-1,5900275,19990504,19971030,Ex parte CRONIN et al.,NONE
07870982,1996001279,NONE,NONE,-1,5815818,19980929,19971029,Ex parte TANAKA et al.,NONE
07815694,1995005030,NONE,NONE,-1,5848297,19981208,19971029,Ex parte KREIN et al.,NONE
07811129,1994001696,NONE,NONE,-1,5861151,19990119,19971029,Ex parte ARUFFO et al.,NONE
08014379,1997001002,NONE,NONE,-1,5774317,19980630,19971029,Ex parte EDWARD F. ALLINA,NONE
08026183,1995000442,NONE,NONE,-1,5747565,19980505,19971029,Ex parte KAZUYA ONO et al.,NONE
07992648,1995004084,NONE,NONE,-1,5822775,19981013,19971029,Ex parte SUDO et al.,NONE
08237224,1996000037,NONE,NONE,-1,5837129,19981117,19971028,"Ex parte ROSS, JR., et al.",NONE
08157737,1996000935,NONE,NONE,-1,5792068,19980811,19971028,Ex parte BRUCE R. BOWMAN et al.,NONE
08158345,1997002111,NONE,NONE,-1,5809036,19980915,19971028,Ex parte CARY R. CHAMPLIN,NONE
08031046,1995000318,NONE,NONE,-1,5776990,19980707,19971028,Ex parte JAMES L. HEDRICK et al.,NONE
08321384,1996001410,NONE,NONE,-1,5797894,19980825,19971028,Ex parte SERGE CADIEUX et al.,NONE
07796932,1994003737,NONE,NONE,-1,5756061,19980526,19971028,Ex parte JOHN L. WHITE,NONE
07741645,NONE,103715,NONE,-1,6455412,20020924,19971024,LIOU et al. V. MANOCHA et al.,NONE
07701569,NONE,103715,NONE,-1,5141897,19920825,19971024,LIOU et al. V. MANOCHA et al.,NONE
07833380,NONE,103755,NONE,-1,5188323,19930223,19971024,HOFTMAN et al. V. DAVID,NONE
08074064,NONE,103850,NONE,-1,5415868,19950516,19971024,SMITH et al. V. SAUTER,NONE
08067750,1995001628,NONE,NONE,-1,5900320,19990504,19971024,Ex parte OGAWA et al.,NONE
08148101,1996003313,NONE,NONE,-1,5899896,19990504,19971024,Ex parte SUPRISE et al.,NONE
08136939,1996003723,NONE,NONE,-1,5773127,19980630,19971024,Ex parte PAMELA H. MARTIN et al.,NONE
08323160,NONE,103850,NONE,-1,5795588,19980818,19971024,SMITH et al. V. SAUTER,NONE
08316564,NONE,103755,NONE,-1,5820086,19981013,19971024,HOFTMAN et al. V. DAVID,NONE
29038531,1997002464,NONE,NONE,-1,D398534,19980922,19971023,"Ex parte VERDURA, JR. et al",NONE
08143007,1995004414,NONE,NONE,-1,5790717,19980804,19971023,Ex parte THOMAS H. JUDD,NONE
07995230,1994003696,NONE,NONE,-1,5760530,19980602,19971023,Ex parte EDWARD S. KOLESAR,NONE
08043610,1995004372,NONE,NONE,-1,5828763,19981027,19971023,Ex parte SHINJI KOYANO et al.,NONE
08171343,1997000684,NONE,NONE,-1,5759191,19980602,19971023,Ex parte MICHAEL D. BARBERE,NONE
08248728,NONE,103787,NONE,-1,6179967,20010130,19971022,MAHLER et al. V. NISHIMURA et al.,NONE
07376663,NONE,103362,NONE,-1,4978031,19901218,19971022,LEMKE V. TERRY et al.,NONE
29019382,1996003622,NONE,NONE,-1,D401270,19981117,19971022,Ex parte COCKRAM,NONE
07768284,NONE,103362,NONE,-1,5867907,19990209,19971022,LEMKE V. TERRY et al.,NONE
07862066,1995001527,NONE,NONE,-1,6028796,20000222,19971022,Ex parte MIYABAYASHI,NONE
08087813,NONE,103867,NONE,-1,6062687,20000516,19971021,MCCARTHY V. NISSER,NONE
08200182,NONE,103867,NONE,-1,5424786,19950613,19971021,MCCARTHY V. NISSER,NONE
08023122,1995004641,NONE,NONE,-1,5808347,19980915,19971021,Ex parte KAZUMI KURIMOTO et al.,NONE
08040911,1995000124,NONE,NONE,-1,5874102,19990223,19971020,Ex parte LAJOIE et al.,NONE
07902073,1995002218,NONE,NONE,-1,5867332,19990202,19971020,Ex parte MATTISON,NONE
07734998,1995001437,NONE,NONE,-1,5837639,19981117,19971020,Ex parte KRESGE et al.,NONE
08252063,1997000819,NONE,NONE,-1,RE36356,19991026,19971020,Ex parte GLOTON et al.,NONE
08194904,1996003408,NONE,NONE,-1,5761744,19980609,19971016,Ex parte JOHN HORVAT et al.,NONE
07944318,1995003725,NONE,NONE,-1,5848312,19981208,19971016,Ex parte KITAZAWA et al.,NONE
08419279,NONE,103895,NONE,-1,5798588,19980825,19971016,MOTOHASHI et al. V. OKUYAMA et al.,NONE
08337219,NONE,103799,NONE,-1,5858560,19990112,19971016,SHI V. NAKAMURA et al.,NONE
07936007,1996001899,NONE,NONE,-1,5862056,19990119,19971016,Ex parte IWATA et al.,NONE
08005760,1996000341,NONE,NONE,-1,5773858,19980630,19971015,Ex parte SCHLANGENOTTO et al.,NONE
08031036,1995001428,NONE,NONE,-1,5796388,19980818,19971015,Ex parte NAE YASUHARA et al.,NONE
07822063,1995001844,NONE,NONE,-1,5930092,19990727,19971015,Ex parte NYSTROM,NONE
07590647,1993002460,NONE,NONE,-1,5866775,19990202,19971014,Ex parte KISHORE et al.,NONE
08103408,NONE,103562,NONE,-1,5846710,19981208,19971014,SODERLUND et al. V. BAJAJ et al.,NONE
08114391,1996000079,NONE,NONE,-1,5743211,19980428,19971010,Ex parte SCHOESSOW,NONE
08113194,1996003053,NONE,NONE,-1,5809480,19980915,19971010,Ex parte NORMAN E. CHASEK,NONE
08059043,1996000043,NONE,NONE,-1,5997967,19991207,19971010,Ex parte HAWKINGS,NONE
07893159,NONE,103660,NONE,-1,6265731,20010724,19971008,AHLGREN V. SCHETZINA,NONE
07881599,NONE,103660,NONE,-1,5818072,19981006,19971008,AHLGREN V. SCHETZINA,NONE
08042292,1996002194,NONE,NONE,-1,5793176,19980811,19971008,Ex parte JAMES L. NOVAK,NONE
08078216,NONE,103686,NONE,-1,5360656,19941101,19971007,REXFELT et al. V. BEST et al.,NONE
08400513,NONE,103686,NONE,-1,5864931,19990202,19971007,REXFELT et al. V. BEST et al.,NONE
08095295,1997000032,NONE,NONE,-1,5862526,19990126,19971006,Ex parte LONGCOR et al.,NONE
08278558,1996002294,NONE,NONE,-1,5782849,19980721,19970930,Ex parte MICHAEL E. MILLER et al.,NONE
07893662,1994001550,NONE,NONE,-1,5756113,19980526,19970930,Ex parte DONALD W. KELLEY,NONE
08096214,1996000022,NONE,NONE,-1,5779694,19980714,19970930,Ex parte MATTHEW A. HOWARD et al.,NONE
08239334,1996002771,NONE,NONE,-1,5722207,19980303,19970930,Ex parte CRAIG A. ANDERSON,NONE
08233088,1996003445,NONE,NONE,-1,5730369,19980324,19970930,"Ex parte EDWARD D. KLOMP, et al.",NONE
08206447,1996002416,NONE,NONE,-1,5767883,19980616,19970930,Ex parte ANTHONY B. CASTRO et al.,NONE
29012093,1997002867,NONE,NONE,-1,D397437,19980825,19970930,Ex parte IMRE HLAVICSKA,NONE
08015007,1996002821,NONE,NONE,-1,5773879,19980630,19970930,Ex parte TOSIHIRO FUSAYASU et al.,NONE
08041765,1996001474,NONE,NONE,-1,5744910,19980428,19970930,Ex parte SYMONS,NONE
08043113,1995003109,NONE,NONE,-1,5731551,19980324,19970930,Ex parte BRIAN S. PETRUCCI,NONE
08030488,1997003097,NONE,NONE,-1,5863752,19990126,19970930,Ex parte COURT et al.,NONE
08008212,1996003687,NONE,NONE,-1,5750065,19980512,19970930,Ex parte KILBANE II,NONE
08100332,1995002175,NONE,NONE,-1,5796901,19980818,19970930,Ex parte MARC STAMMER,NONE
08089512,1996003064,NONE,NONE,-1,5758440,19980602,19970930,Ex parte CAL YUDIN,NONE
08091294,1995002880,NONE,NONE,-1,5788122,19980804,19970930,Ex parte WILHELM A. KELLER,NONE
08066331,1996000814,NONE,NONE,-1,5802698,19980908,19970930,Ex parte BRIAN E. FITZGERALD et al.,NONE
07760180,1994002616,NONE,NONE,-1,5788897,19980804,19970930,Ex parte CHE-HSIUNG HSU,NONE
07659683,1994004061,NONE,NONE,-1,5740360,19980414,19970930,Ex parte HUCKSTEPP,NONE
07344179,1993003369,NONE,NONE,-1,5766933,19980616,19970930,Ex parte A. SAID EL SHAMI et al.,NONE
07825632,1995000448,NONE,NONE,-1,5912151,19990615,19970930,Ex parte POLLOCK,NONE
07906403,1995002876,NONE,NONE,-1,5912017,19990615,19970930,Ex parte MATHIOWITZ,NONE
07912029,1995002655,NONE,NONE,-1,6271216,20010807,19970930,Ex parte MELLO et al.,NONE
08122970,1996001201,NONE,NONE,-1,5746474,19980505,19970930,Ex parte BACINA et al.,NONE
08048339,1996001422,NONE,NONE,-1,5894581,19990413,19970929,Ex parte STEWART et al.,NONE
07936942,1995000715,NONE,NONE,-1,6221424,20010424,19970929,Ex parte KALMBACH,NONE
08096626,1996001378,NONE,NONE,-1,5852425,19981222,19970929,Ex parte BIRD et al.,NONE
08211143,1996001058,NONE,NONE,-1,5806624,19980915,19970929,Ex parte NORDTVEDT,NONE
08185756,1996000706,NONE,NONE,-1,5778737,19980714,19970929,Ex parte DAVID E. WELSH et al.,NONE
29024652,1997003204,NONE,NONE,-1,D403548,19990105,19970929,Ex parte KACHMAR,NONE
